// x,y
56046258,54177052
54891080,52544397
53735902,50911742
51834990,50290025
49934078,49668308
48033166,49046591
46642550,50484014
45251934,51921437
43861318,53358860
45778603,52789637
47695888,52220414
49613173,51651191
49264925,49681744
48916677,47712297
48568429,45742850
50326468,44789280
52084507,43835710
53842546,42882140
53629431,44870753
53416316,46859366
53203201,48847979
51211817,49033415
49220433,49218851
47229049,49404287
48217701,51142839
49206353,52881391
50195005,54619943
50072016,52623729
49949027,50627515
49826038,48631301
48375819,47254035
46925600,45876769
45475381,44499503
46755221,42962621
48035061,41425739
49314901,39888857
49043423,41870346
48771945,43851835
48500467,45833324
49113018,47737209
49725569,49641094
50338120,51544979
49540907,49710735
48743694,47876491
47946481,46042247
46021801,45498554
44097121,44954861
42172441,44411168
40517478,45534153
38862515,46657138
37207552,47780123
39184797,47479294
41162042,47178465
43139287,46877636
45136736,46776671
47134185,46675706
49131634,46574741
49417357,44595256
49703080,42615771
49988803,40636286
51919839,41156958
53850875,41677630
55781911,42198302
53943146,41411575
52104381,40624848
50265616,39838121
52013140,40810828
53760664,41783535
55508188,42756242
54626940,44551625
53745692,46347008
52864444,48142391
52924393,50141492
52984342,52140593
53044291,54139694
54806696,55085170
56569101,56030646
58331506,56976122
56701330,55817449
55071154,54658776
53440978,53500103
51817835,52331597
50194692,51163091
48571549,49994585
50401335,49187193
52231121,48379801
54060907,47572409
52505470,48829633
50950033,50086857
49394596,51344081
50532654,52988715
51670712,54633349
52808770,56277983
50914384,55636658
49019998,54995333
47125612,54354008
48161896,56064597
49198180,57775186
50234464,59272078
50173233,57273016
50112002,55273954
50050771,53274892
48620587,54672952
47190403,56071012
45760219,57469072
43802616,57878692
41845013,58288312
39887410,58697932
39725791,59272078
39564172,57278619
39402553,55285160
37409834,55455652
35417115,55626144
33424396,55796636
32841708,57709872
32259020,59272078
31676332,57358842
32786372,59022515
33896412,59272078
35006452,57608405
33505404,56286719
32004356,54965033
30503308,53643347
31747367,52077360
32991426,50511373
34235485,48945386
34072749,50938754
33910013,52932122
33747277,54925490
35484462,55916543
37221647,56907596
38958832,57898649
37122910,58691988
35286988,59272078
33451066,58478739
35136666,57402287
36822266,56325835
38507866,55249383
37663703,53436268
36819540,51623153
35975377,49810038
34251843,50824646
32528309,51839254
30804775,52853862
32778363,52529907
34751951,52205952
36725539,51881997
36170736,53803504
35615933,55725011
35061130,57646518
36485390,56242424
37909650,54838330
39333910,53434236
40445752,51771766
41557594,50109296
42669436,48446826
43940195,46902427
45210954,45358028
46481713,43813629
44973741,42499850
43465769,41186071
41957797,39872292
43856887,39245031
45755977,38617770
47655067,37990509
46977763,36108686
46300459,34226863
45623155,32345040
47622977,32371694
49622799,32398348
51622621,32425002
53572294,31979164
55521967,31533326
57471640,31087488
57024788,33036929
56577936,34986370
56131084,36935811
54896255,38509086
53661426,40082361
52426597,41655636
54385011,41249910
56343425,40844184
58301839,40438458
59553501,38878541
60805163,37318624
62056825,35758707
60283077,36682729
58509329,37606751
56735581,38530773
54803393,38014394
52871205,37498015
50939017,36981636
50413280,38911299
49887543,40840962
49361806,42770625
51195412,41971946
53029018,41173267
54862624,40374588
53477792,41817584
52092960,43260580
50708128,44703576
49499649,46297181
48291170,47890786
47082691,49484391
47055593,47484575
47028495,45484759
47001397,43484943
48982190,43761453
50962983,44037963
52943776,44314473
51854983,45992128
50766190,47669783
49677397,49347438
47968570,48308253
46259743,47269068
44550916,46229883
43978897,44313430
43406878,42396977
42834859,40480524
41463392,41936228
40091925,43391932
38720458,44847636
36739251,45121162
34758044,45394688
32776837,45668214
32991120,47656701
33205403,49645188
33419686,51633675
31424053,51765755
29428420,51897835
27432787,52029915
28312616,50233836
29192445,48437757
30072274,46641678
29513889,44721208
28955504,42800738
28397119,40880268
29430241,39167768
30463363,37455268
31496485,35742768
31134987,37709826
30773489,39676884
30411991,41643942
29025891,43085720
27639791,44527498
26253691,45969276
26294383,47968861
26335075,49968446
26375767,51968031
25473298,50183221
24570829,48398411
23668360,46613601
22143175,45319843
20617990,44026085
19092805,42732327
18107554,40991845
17122303,39251363
16137052,37510881
18137020,37499625
20136988,37488369
22136956,37477113
22175231,35477480
22213506,33477847
22251781,31478214
24174207,30926601
26096633,30374988
28019059,29823375
28502174,27882603
28985289,25941831
29468404,24001059
28303748,25626966
27139092,27252873
25974436,28878780
23974675,28847891
21974914,28817002
19975153,28786113
21013042,27076498
22050931,25366883
23088820,23657268
22099472,21919112
21110124,20180956
20120776,18442800
21722114,17244588
23323452,16046376
24924790,14848164
26920565,14718238
28916340,14588312
30912115,14458386
30449136,16404060
29986157,18349734
29523178,20295408
31520336,20401983
33517494,20508558
35514652,20615133
35580636,22614044
35646620,24612955
35712604,26611866
34006729,27655891
32300854,28699916
30594979,29743941
32355654,30692636
34116329,31641331
35877004,32590026
37724256,33356614
39571508,34123202
41418760,34889790
42763744,36369998
44108728,37850206
45453712,39330414
46812455,40798002
48171198,42265590
49529941,43733178
51104709,42500253
52679477,41267328
54254245,40034403
54230075,38034550
54205905,36034697
54181735,34034844
53055003,32382430
51928271,30730016
50801539,29077602
49536255,27528714
48270971,25979826
47005687,24430938
48862321,25174515
50718955,25918092
52575589,26661669
51062548,27969608
49549507,29277547
48036466,30585486
46616609,29176940
45196752,27768394
43776895,26359848
41865971,26950073
39955047,27540298
38044123,28130523
40015532,28467489
41986941,28804455
43958350,29141421
41968123,29338894
39977896,29536367
37987669,29733840
36372849,28553860
34758029,27373880
33143209,26193900
33203875,24194821
33264541,22195742
33325207,20196663
35051607,21206387
36778007,22216111
38504407,23225835
36717286,24123719
34930165,25021603
33143044,25919487
34136826,24183862
35130608,22448237
36124390,20712612
34203256,21268706
32282122,21824800
30360988,22380894
28361081,22400121
26361174,22419348
24361267,22438575
22905241,21067450
21449215,19696325
19993189,18325200
19731100,16342448
19469011,14359696
19206922,12727922
18025834,14341932
16844746,15955942
15663658,17569952
17113713,18947391
18563768,20324830
20013823,21702269
20379901,19736058
20745979,17769847
21112057,15803636
19280104,15001174
17448151,14198712
15616198,13396250
13757062,12727922
12727922,13465222
14587058,14202522
13100581,12864470
12727922,12727922
14214399,14065974
13397851,12727922
12727922,14553640
13544470,16379358
15503430,15976277
17462390,15573196
19421350,15170115
20474057,13469584
21526764,12727922
22579471,14428453
20760312,15259511
18941153,16090569
17121994,16921627
17641490,18852979
18160986,20784331
18680482,22715683
19780191,21045163
20879900,19374643
21979609,17704123
23778512,16830084
25577415,15956045
27376318,15082006
28076369,16955486
28776420,18828966
29476471,20702446
30996148,22002669
32515825,23302892
34035502,24603115
35933592,23972837
37831682,23342559
39729772,22712281
41183069,21338264
42636366,19964247
44089663,18590230
46069831,18309278
48049999,18028326
50030167,17747374
50407785,19711401
50785403,21675428
51163021,23639455
50422254,21781698
49681487,19923941
48940720,18066184
47005654,17560697
45070588,17055210
43135522,16549723
41399600,17542985
39663678,18536247
37927756,19529509
36088125,20314211
34248494,21098913
32408863,21883615
34262534,22634548
36116205,23385481
37969876,24136414
39193214,25718641
40416552,27300868
41639890,28883095
40488799,30518633
39337708,32154171
38186617,33789709
36450629,34782857
34714641,35776005
32978653,36769153
33584251,34863045
34189849,32956937
34795447,31050829
34051885,29194189
33308323,27337549
32564761,25480909
34457371,26127456
36349981,26774003
38242591,27420550
37558065,29299758
36873539,31178966
36189013,33058174
37159453,31309390
38129893,29560606
39100333,27811822
38338466,25962618
37576599,24113414
36814732,22264210
36389660,24218516
35964588,26172822
35539516,28127128
34576593,26374194
33613670,24621260
32650747,22868326
32153074,24805416
31655401,26742506
31157728,28679596
